Date,AMC,AMD,BABA,BB,BBBY,BCH,BTC-USD,DOGE-USD,ETC,ETH,GME,LTC,MVIS,NVDA,SPY,TSLA,XRP
2017-10-24,11.489235877990723,14.25,173.6999969482422,11.020000457763672,19.06955337524414,27.56342315673828,5526.64013671875,0.0010920000495389104,34.5,24.78424644470215,17.09966278076172,38.3968620300293,2.3299999237060547,196.82655334472656,240.5471649169922,67.46800231933594,
2017-10-25,11.288375854492188,12.329999923706055,170.22000122070312,10.75,18.651126861572266,27.730546951293945,5750.7998046875,0.0010560000082477927,34.5,24.468523025512695,16.799819946289062,37.93690872192383,2.319999933242798,191.85337829589844,239.35646057128906,65.16799926757812,
2017-10-26,11.810613632202148,12.010000228881836,170.32000732421875,10.739999771118164,18.695640563964844,27.575576782226562,5904.830078125,0.0010509999701753259,34.5,24.665849685668945,16.71415138244629,37.600162506103516,2.359999895095825,193.86444091796875,239.6658477783203,65.23400115966797,
2017-10-27,11.850787162780762,11.84000015258789,176.14999389648438,10.6899995803833,18.08135223388672,27.660655975341797,5780.89990234375,0.0010519999777898192,34.5,23.71868324279785,16.568510055541992,38.28187942504883,2.2699999809265137,199.97686767578125,241.62539672851562,64.17400360107422,
2017-10-28,,,,,,,5753.08984375,0.0010369999799877405,,,,,,,,,
2017-10-29,,,,,,,6153.85009765625,0.0011729999678209424,,,,,,,,,
2017-10-30,11.167859077453613,10.890000343322754,181.5800018310547,11.09000015258789,17.743051528930664,28.12860679626465,6130.52978515625,0.001151000033132732,34.5,23.008304595947266,16.0801944732666,38.216156005859375,2.2300000190734863,201.9384307861328,240.72535705566406,64.01599884033203,
2017-10-31,11.167859077453613,10.989999771118164,184.88999938964844,10.9399995803833,17.716341018676758,27.991870880126953,6468.39990234375,0.0011239999439567327,34.5,23.481891632080078,16.01165771484375,38.19973373413086,2.2100000381469727,204.8806915283203,241.10032653808594,66.30599975585938,
2017-11-01,10.806309700012207,10.800000190734863,186.0800018310547,10.779999732971191,18.09915542602539,27.742700576782227,6767.31005859375,0.00113800005055964,34.5,23.166168212890625,15.934556007385254,38.224369049072266,2.2100000381469727,205.26708984375,241.41912841796875,64.21600341796875,
2017-11-02,10.324244499206543,10.850000381469727,184.80999755859375,10.710000038146973,17.55609703063965,28.140762329101562,7078.5,0.001151000033132732,34.5,22.929372787475586,15.857452392578125,38.03546142578125,1.659999966621399,204.01881408691406,241.51290893554688,59.85200119018555,
2017-11-03,9.56097412109375,11.119999885559082,183.2100067138672,10.949999809265137,17.413652420043945,27.578615188598633,7207.759765625,0.0011210000375285745,34.5,22.73204803466797,15.506206512451172,38.35578536987305,1.5700000524520874,206.74314880371094,242.31922912597656,61.21799850463867,
2017-11-04,,,,,,,7379.9501953125,0.0011889999732375145,,,,,,,,,
2017-11-05,,,,,,,7407.41015625,0.0011820000363513827,,,,,,,,,
2017-11-06,9.802006721496582,11.930000305175781,187.83999633789062,10.970000267028809,17.787561416625977,27.496572494506836,7022.759765625,0.001154000055976212,34.5,22.140066146850586,15.274898529052734,38.75823974609375,1.559999942779541,207.67440795898438,242.6942596435547,60.555999755859375,
2017-11-07,9.88235092163086,12.050000190734863,188.50999450683594,10.829999923706055,17.146570205688477,27.736623764038086,7144.3798828125,0.0011769999982789159,34.5,21.390226364135742,14.65807819366455,38.94712448120117,1.5800000429153442,210.05201721191406,242.52549743652344,61.209999084472656,
2017-11-08,9.480628967285156,11.710000038146973,185.89999389648438,10.819999694824219,17.351333618164062,27.69712257385254,7459.68994140625,0.001221999991685152,34.5,21.35076332092285,14.735182762145996,38.85678482055664,1.6200000047683716,207.20877075195312,242.93800354003906,60.87799835205078,
2017-11-09,9.15925121307373,11.119999885559082,185.1300048828125,10.760000228881836,17.938913345336914,27.496572494506836,7143.580078125,0.0014149999478831887,34.5,21.46915626525879,15.043591499328613,38.676109313964844,1.600000023841858,203.40463256835938,242.0567169189453,60.597999572753906,
2017-11-10,8.837874412536621,11.260000228881836,186.41000366210938,10.779999732971191,17.82317543029785,27.359832763671875,6618.14013671875,0.0011630000080913305,34.5,21.745412826538086,14.075525283813477,39.119625091552734,1.6399999856948853,214.12367248535156,241.9816436767578,60.597999572753906,
2017-11-11,,,,,,,6357.60009765625,0.0012009999481961131,,,,,,,,,
2017-11-12,,,,,,,5950.06982421875,0.0010379999876022339,,,,,,,,,
2017-11-13,9.360112190246582,11.09000015258789,184.5399932861328,10.6899995803833,17.55609703063965,27.071163177490234,6559.490234375,0.0012110000243410468,34.5,21.429689407348633,13.878483772277832,39.63704299926758,1.5700000524520874,210.64645385742188,242.2067108154297,63.08000183105469,
2017-11-14,9.802006721496582,11.119999885559082,181.7899932861328,10.399999618530273,18.00122833251953,26.618408203125,6635.75,0.0011840000515803695,34.5,21.903276443481445,13.869917869567871,39.42350387573242,1.5800000429153442,212.18194580078125,241.6441650390625,61.7400016784668,
2017-11-15,10.083210945129395,11.069999694824219,181.47999572753906,10.329999923706055,17.76085662841797,26.71868133544922,7315.5400390625,0.0013389999512583017,34.5,21.666481018066406,13.707143783569336,38.6021842956543,1.5700000524520874,208.02113342285156,240.43467712402344,62.2599983215332,
2017-11-16,10.0028657913208,11.25,185.42999267578125,10.380000114440918,18.27721405029297,26.85845947265625,7871.68994140625,0.0013899999903514981,34.5,22.258466720581055,13.861350059509277,38.79108810424805,1.4900000095367432,209.63592529296875,242.4785919189453,62.5,
